total_sqft,bath,balcony,size,location,price,Actual Price,Predicted Price,Error,Squared Error
1260.0,2.0,3.0,2,Banashankari,75.0,75.0,67.5864126900449,7.413587309955105,54.96127680232737
600.0,4.0,1.0,4,Kothannur,81.0,81.0,74.42712106316775,6.572878936832254,43.2027375182531
461.82,1.0,1.0,1,sankeswari,31.7,31.7,18.66281024688682,13.037189753113179,169.96831665867927
1445.0,2.0,3.0,3,Thanisandra,40.31,40.31,73.85640733094469,-33.54640733094469,1125.3614448136595
1300.0,2.0,1.0,2,Jakkur,85.0,85.0,78.67666984910176,6.323330150898244,39.9845041972588
1185.0,2.0,2.0,3,Chandapura,30.22,30.22,44.545653390247736,-14.325653390247737,205.22434505751647
1045.0,2.0,3.0,2,Marathahalli,60.0,60.0,62.82651015051451,-2.8265101505145083,7.989159630961548
1205.0,2.0,2.0,2,Virat Nagar,42.18,42.18,55.65436566173911,-13.474365661739107,181.55852998625394
1250.0,2.0,2.0,3,Bommanahalli,42.5,42.5,55.35595204589251,-12.855952045892508,165.27550300628775
1149.0,2.0,1.0,2,Lakshminarayana Pura,75.0,75.0,85.96129728880963,-10.961297288809632,120.1500382536654
1370.0,2.0,2.0,3,7th Phase JP Nagar,54.79,54.79,84.43711462016906,-29.647114620169056,878.9514053014418
1370.0,2.0,1.0,2,Rajaji Nagar,170.0,170.0,128.08656823484844,41.91343176515156,1756.7357623320156
1200.0,2.0,2.0,2,JP Nagar,62.0,62.0,70.57336716703058,-8.573367167030582,73.50262458071799
2000.0,3.0,0.0,4,Gunjur,95.0,95.0,98.2580069238623,-3.258006923862297,10.614609115934666
1220.0,3.0,2.0,3,Sarjapur  Road,62.0,62.0,90.65942796330563,-28.65942796330563,821.3628111839048
1160.0,2.0,2.0,2,Begur Road,42.0,42.0,42.73455445509039,-0.7345544550903895,0.5395702474931391
918.0,2.0,2.0,2,Jigani,55.0,55.0,46.07318989318733,8.926810106812667,79.68793868309278
1325.0,2.0,2.0,2,Kaggadasapura,50.0,50.0,49.714031578411394,0.28596842158860625,0.08177793814587885
1100.0,2.0,1.0,2,Sonnenahalli,44.0,44.0,51.84205132895403,-7.842051328954028,61.49776904594964
1605.0,3.0,2.0,3,Gollarapalya Hosahalli,50.0,50.0,72.54400690638742,-22.544006906387423,508.23224739524386
1553.0,3.0,2.0,3,Hoodi,83.09,83.09,99.49577507031285,-16.405775070312842,269.14945565769835
1550.0,2.0,2.0,3,Hebbal,75.0,75.0,94.49710717814862,-19.497107178148624,380.13718831621463
1012.0,2.0,1.0,2,Balagere,75.0,75.0,67.0393335313604,7.960666468639602,63.37221062492291
1351.0,2.0,1.0,1,Hormavu,53.0,53.0,53.52047906647266,-0.5204790664726602,0.27089845863625184
2100.0,3.0,3.0,3,Green Domain Layout,170.0,170.0,117.28570249001524,52.71429750998476,2778.7971619711857
995.0,2.0,0.0,2,Electronics City Phase 1,46.0,46.0,50.754056025949296,-4.754056025949296,22.601048697864815
1025.0,2.0,1.0,2,Electronic City,54.5,54.5,47.26653904631159,7.233460953688407,52.3229573685348
2000.0,3.0,2.0,3,Thanisandra,99.0,99.0,105.54361221896288,-6.543612218962878,42.81886087216027
1300.0,2.0,1.0,2,JP Nagar,90.87,90.87,74.0836233535447,16.78637664645531,281.7824409166602
1216.0,2.0,0.0,2,Rajaji Nagar,97.16,97.16,125.49368288741786,-28.333682887417865,802.797585964756
1305.0,2.0,1.0,3,Marathahalli,69.0,69.0,77.73464649647144,-8.734646496471441,76.29404941832082
1875.0,3.0,1.0,3,Indira Nagar,180.0,180.0,167.04734395044397,12.952656049556026,167.7712987381003
1345.0,2.0,2.0,2,Magadi Road,55.0,55.0,64.23508460616682,-9.235084606166822,85.2867876830594
1215.0,2.0,2.0,2,Marathahalli,58.86,58.86,68.01873447630472,-9.158734476304716,83.88241720745262
1400.0,2.0,2.0,2,Geddalahalli,65.0,65.0,51.50464070158347,13.495359298416531,182.12472259335752
1200.0,3.0,2.0,3,Sarjapur  Road,70.0,70.0,90.1788656377982,-20.178865637798197,407.18661842831284
1140.0,2.0,2.0,2,HSR Layout,46.0,46.0,55.542009345310476,-9.542009345310476,91.04994234599245
970.0,2.0,1.0,2,Kadubeesanahalli,35.0,35.0,64.70159050902556,-29.701590509025564,882.1844787658375
1350.0,3.0,2.0,3,Electronic City,58.0,58.0,77.65832506944672,-19.658325069446718,386.4497445360373
1300.0,2.0,2.0,2,Kaikondrahalli,61.0,61.0,66.11357883524039,-5.113578835240389,26.148688504218455
1100.0,3.0,2.0,3,Kanakpura Road,53.0,53.0,76.93449134984374,-23.93449134984374,572.8598761757448
1460.0,2.0,3.0,3,B Narayanapura,73.0,73.0,73.19092837233632,-0.190928372336316,0.03645364336299491
1080.0,2.0,2.0,3,Anand Nagar,75.0,75.0,61.57884805026946,13.421151949730543,180.12731965775595
2400.0,2.0,0.0,3,Kaval Byrasandra,50.0,50.0,91.842713310331,-41.84271331033101,1750.8126571705516
630.5,1.0,0.0,1,Whitefield,32.79,32.79,26.671592678476784,6.118407321523215,37.43490815206888
1697.0,3.0,2.0,3,Thanisandra,115.0,115.0,98.26309298752491,16.736907012475086,280.1240563442377
1350.0,2.0,0.0,3,Banashankari,83.0,83.0,79.51721382816528,3.482786171834718,12.129799518723129
1125.0,2.0,1.0,2,Wilson Garden,75.0,75.0,109.31089314407548,-34.31089314407548,1177.2373883441658
1218.0,2.0,1.0,2,Bannerghatta Road,73.0,73.0,61.38731719703949,11.612682802960506,134.8544018821747
1270.0,4.0,1.0,5,Kumaraswami Layout,128.0,128.0,123.42094081709982,4.579059182900181,20.967783000502475
1430.0,3.0,2.0,3,Yeshwanthpur,72.0,72.0,110.33093725897818,-38.33093725897818,1469.2607511517217
1336.0,2.0,2.0,2,Lakshminarayana Pura,100.0,100.0,89.34711047332752,10.652889526672482,113.48405526748824
1200.0,2.0,1.0,2,Anandapura,58.0,58.0,45.63365887364344,12.36634112635656,152.9263928534176
1785.0,3.0,2.0,3,Marathahalli,94.0,94.0,105.40485354588301,-11.404853545883014,130.07068440304036
664.0,1.0,1.0,1,Budigere,35.0,35.0,21.12468349732452,13.875316502675481,192.52440804941855
1520.0,2.0,2.0,3,Whitefield,150.0,150.0,75.96574277648936,74.03425722351064,5481.071242636936
2200.0,3.0,2.0,3,Kanakpura Road,130.0,130.0,103.36541925275382,26.634580747246176,709.4008915815766
850.0,2.0,2.0,2,Shivaji Nagar,55.0,55.0,77.38930955437174,-22.389309554371735,501.2811823214815
1500.0,1.0,0.0,2,Mathikere SBM colony,160.0,160.0,51.161701556801376,108.83829844319862,11845.775208010773
1080.0,2.0,1.0,2,Devanahalli,44.0,44.0,63.10373275601273,-19.103732756012732,364.95260521315384
3250.0,4.0,1.0,4,Kodichikkanahalli,180.0,180.0,148.39782367427563,31.602176325724372,998.697548522174
1200.0,2.0,3.0,2,Bagalur,50.0,50.0,59.275664504878776,-9.275664504878776,86.03795200706803
1340.0,3.0,3.0,3,P Krishnappa Layout,77.0,77.0,84.92911786468886,-7.9291178646888625,62.870910112128065
1230.0,2.0,2.0,2,Crimson Layout,57.0,57.0,58.20621799581559,-1.2062179958155923,1.4549618534293842
1100.0,2.0,1.0,2,Hebbal,54.0,54.0,78.34596241680136,-24.345962416801356,592.7258860003042
2400.0,3.0,2.0,3,Jigani,149.0,149.0,105.3729510059056,43.627048994094395,1903.3194039331127
1858.0,3.0,1.0,3,Jakkur,98.3,98.3,115.77445152337557,-17.474451523375578,305.3564560428031
1090.0,2.0,1.0,2,Kanakpura Road,54.54,54.54,54.111561953451044,0.4284380465489548,0.18355915973068435
1050.0,2.0,2.0,2,Green Glen Layout,48.0,48.0,73.26488263085008,-25.26488263085008,638.3142943506301
1495.0,2.0,2.0,2,Whitefield,79.5,79.5,68.91910287319871,10.58089712680129,111.95538400795179
1485.0,3.0,2.0,3,Narayanapura,85.0,85.0,106.83823971721615,-21.838239717216155,476.9087139465971
944.0,2.0,1.0,2,Sarjapur  Road,35.0,35.0,61.44501963766379,-26.44501963766379,699.3390636364235
1743.0,3.0,2.0,3,Thanisandra,93.25,93.25,99.36838633619206,-6.11838633619206,37.434651358901704
1151.0,2.0,1.0,2,Anandapura,43.1,43.1,44.45628117615017,-1.3562811761501692,1.8394986287792863
832.0,3.0,1.0,3,Bommenahalli,77.0,77.0,106.76667411711935,-29.76667411711935,886.054887994783
1457.0,2.0,2.0,2,Bellandur,85.0,85.0,67.47143439977819,17.52856560022181,307.2506120012794
1196.0,3.0,1.0,4,BEML Layout,150.0,150.0,87.69542504117177,62.304574958828226,3881.8600608002453
420.0,1.0,1.0,1,Attibele,17.0,17.0,4.948274441289058,12.051725558710942,145.24408894248657
1115.0,2.0,2.0,2,Kasavanhalli,50.0,50.0,64.21874030682191,-14.218740306821914,202.17257591284215
1090.0,2.0,2.0,2,Sompura,28.0,28.0,34.4802717936041,-6.480271793604103,41.993922518980945
1868.0,3.0,1.0,3,Talaghattapura,121.0,121.0,109.60561644051667,11.39438355948333,129.831976700624
600.0,3.0,2.0,4,Vishwapriya Layout,73.0,73.0,60.79533136387735,12.204668636122648,148.95393651755586
1350.0,2.0,1.0,2,Tindlu,100.0,100.0,62.95915076202988,37.04084923797012,1372.0245122700317
970.0,2.0,1.0,2,MLA Layout,40.0,40.0,34.077765416984235,5.922234583015765,35.07286245626791
1157.0,2.0,1.0,2,Sonnenahalli,42.0,42.0,53.21165395665028,-11.21165395665028,125.70118444367189
596.0,1.0,1.0,1,Venkatadri Layout,42.0,42.0,42.46362040507029,-0.46362040507028723,0.21494387999753722
1910.0,3.0,1.0,3,Ambedkar Colony,190.0,190.0,181.63217141458236,8.36782858541764,70.0205552349326
1168.0,2.0,2.0,2,Yeshwanthpur,64.08,64.08,80.3454780022147,-16.265478002214707,264.5657746405305
877.0,2.0,3.0,2,Chandapura,42.0,42.0,29.59161202204976,12.408387977950241,153.96809221134006
1750.0,3.0,3.0,3, Devarabeesana Halli,149.0,149.0,134.2117791867401,14.788220813259898,218.69147482173324
675.0,2.0,0.0,3,Malleshwaram,148.0,148.0,100.17551150214254,47.82448849785746,2287.1817000817005
985.0,2.0,1.0,2,Byrasandra,63.0,63.0,52.73573557696581,10.264264423034192,105.35512414596542
1850.0,3.0,2.0,3,7th Phase JP Nagar,150.0,150.0,113.21476622855744,36.78523377144256,1353.1534236196785
1490.0,2.0,3.0,3,Rustam Bagh Layout,88.0,88.0,101.46577326863616,-13.465773268636156,181.32704972231605
1410.0,2.0,3.0,3,Begur Road,52.17,52.17,54.08007596136309,-1.9100759613630913,3.6483901781771375
1318.0,2.0,1.0,3,Hosa Road,85.28,85.28,68.70545080538429,16.574549194615713,274.7156810047364
2400.0,4.0,1.0,4,Kannamangala,130.0,130.0,144.984766566399,-14.984766566399003,224.54322904946937
1327.0,2.0,3.0,2,Yelahanka,85.0,85.0,57.97456932927949,27.02543067072051,730.3739029379209
1350.0,4.0,2.0,4,Nagadevanahalli,145.0,145.0,107.4151722091266,37.584827790873405,1412.6192800696099
900.0,1.0,0.0,1,Nagarbhavi,175.0,175.0,48.13533313656173,126.86466686343827,16094.643698371174
1615.0,3.0,2.0,3,Begur Road,58.0,58.0,77.35744015300081,-19.35744015300081,374.710489277008
794.0,1.0,2.0,1,Sector 2 HSR Layout,65.0,65.0,47.06429145054986,17.93570854945014,321.68964117081885
1090.0,2.0,2.0,2,Raja Rajeshwari Nagar,43.59,43.59,45.3907425361998,-1.8007425361997988,3.242673681679284
1500.0,3.0,2.0,3,Gottigere,70.0,70.0,80.21316217130949,-10.213162171309492,104.30868153746721
525.0,1.0,1.0,1,Kanakpura Road,30.0,30.0,16.845583465249625,13.154416534750375,173.03867436971407
1269.0,2.0,1.0,2,Whitefield,75.0,75.0,64.59619315394129,10.403806846058714,108.23919689009817
1150.0,2.0,0.0,2,Talaghattapura,28.0,28.0,69.77078072116005,-41.77078072116005,1744.7981220552363
888.0,2.0,1.0,2,Anekal,34.0,34.0,39.57662482799165,-5.576624827991651,31.09874447217291
532.0,1.0,1.0,1,Celebrity Paradise Layout,22.49,22.49,15.567514858609591,6.922485141390407,47.92080053277096
1365.0,2.0,1.0,2,Binny Pete,122.0,122.0,118.12384594082317,3.8761540591768266,15.02457029047299
984.0,2.0,1.0,2,Doddathoguru,51.0,51.0,36.55353904688573,14.446460953114268,208.7002340698552
2700.0,2.0,2.0,4,Hebbal,100.0,100.0,128.57537789123367,-28.57537789123367,816.552221626806
1475.0,3.0,2.0,3,Jalahalli East,96.0,96.0,78.57992536311696,17.420074636883044,303.4590003545759
1453.0,2.0,2.0,3,Babusapalaya,43.59,43.59,58.33715196813833,-14.747151968138326,217.4784911713661
1360.0,2.0,1.0,3,Electronic City,70.5,70.5,61.76189499496782,8.738105005032182,76.35447907896847
1700.0,3.0,2.0,3,Judicial Layout,155.0,155.0,117.35326899625946,37.64673100374054,1417.2763552679994
1500.0,2.0,0.0,3,Outer Ring Road East,97.0,97.0,78.25010091617972,18.74989908382028,351.5587156534446
1150.0,2.0,2.0,2,Hebbal Kempapura,40.0,40.0,122.79342343240964,-82.79342343240964,6854.750963658277
963.0,2.0,2.0,2,Kengeri,40.0,40.0,42.713053183098694,-2.713053183098694,7.360657574321955
901.0,2.0,1.0,2,Hennur Road,49.5,49.5,61.20665397259833,-11.706653972598332,137.04574723415232
350.0,1.0,1.0,1,Yelahanka New Town,13.5,13.5,17.887206959738464,-4.387206959738464,19.247584907577615
1444.0,2.0,1.0,3,Haralur Road,80.0,80.0,72.5429332366854,7.4570667633146,55.60784471253129
1521.0,3.0,1.0,3,Lingadheeranahalli,94.71,94.71,108.66815427517147,-13.95815427517148,194.8300707694879
1134.0,2.0,1.0,2,Maithri Layout,40.0,40.0,36.01455789624765,3.985442103752348,15.883748762361941
650.0,1.0,1.0,1,Electronics City Phase 1,23.0,23.0,17.66681855935306,5.333181440646939,28.44282427886096
1150.0,2.0,1.0,2,Electronic City,38.0,38.0,50.27005358073319,-12.27005358073319,150.55421487406338
2238.0,3.0,1.0,3,Sarjapur,140.0,140.0,94.78444765178062,45.215552348219376,2044.4461741545667
1575.0,3.0,3.0,3,Somasundara Palya,63.1,63.1,86.20789808245932,-23.10789808245932,533.9749537893272
1100.0,2.0,2.0,2,Chennammana Kere,56.1,56.1,55.88322724541534,0.21677275458466028,0.046990427130221356
2113.0,3.0,2.0,3,Jalahalli,155.0,155.0,124.3812535221,30.618746477900004,937.5076358779139
1884.0,4.0,2.0,4,Harlur,120.0,120.0,140.02594960416383,-20.025949604163827,401.0386575485093
703.0,1.0,1.0,1,Kudlu Gate,52.0,52.0,21.740462555050293,30.259537444949707,915.6396063823134
1299.0,2.0,2.0,2,Kanakpura Road,85.0,85.0,58.02599369602713,26.97400630397287,727.5970160867682
1282.0,2.0,2.0,3,Devanahalli,52.43,52.43,73.29590468106754,-20.86590468106754,435.3859781593963
1853.0,3.0,2.0,3,"JP Nagar 8th Phase, ",82.0,82.0,98.3629860729319,-16.362986072931903,267.74731322296344
861.0,2.0,1.0,2,Kachanayakanahalli,35.0,35.0,39.76329507115142,-4.763295071151418,22.688979934855396
1256.0,2.0,1.0,2,Nagaraja Garden,62.8,62.8,74.84621342710824,-12.046213427108242,145.1112579314429
1295.0,2.0,1.0,3,Bommasandra,50.28,50.28,49.5757462461068,0.7042537538931981,0.49597334987266123
1185.0,2.0,2.0,2,Kothanur,59.0,59.0,58.25564032284866,0.744359677151337,0.5540713289688426
2080.0,3.0,3.0,3,Hebbal,175.0,175.0,123.36872004132883,51.63127995867117,2665.789070170679
1400.0,2.0,2.0,3,Electronic City Phase II,40.43,40.43,50.989564161110394,-10.559564161110394,111.50439527260707
1200.0,2.0,2.0,2,Vignana Nagar,55.0,55.0,54.15540648945485,0.8445935105451525,0.7133381980549847
1141.0,2.0,1.0,2,Anandapura,42.75,42.75,44.21600001339644,-1.4660000133964388,2.149156039278359
1022.0,2.0,1.0,2,NGR Layout,45.9,45.9,50.05712295063728,-4.15712295063728,17.281671226715208
1355.0,3.0,2.0,3,Hebbal,83.87,83.87,107.05578030066039,-23.185780300660383,537.580408150491
1100.0,2.0,1.0,2,Hanumagiri,38.0,38.0,57.68716626526073,-19.68716626526073,387.58451555602005
1570.0,3.0,3.0,3,Kanakpura Road,64.5,64.5,87.12026144029213,-22.620261440292126,511.6762276271668
1225.0,2.0,2.0,2,Hulimavu,55.0,55.0,71.79262981508013,-16.792629815080133,281.9924161063182
1896.0,3.0,1.0,4,Kasturi Nagar,125.0,125.0,116.43530875273734,8.564691247262658,73.3539361609376
750.0,2.0,0.0,1,Cholanayakanahalli,50.0,50.0,82.54585738483306,-32.545857384833056,1059.2328329138923
780.0,3.0,1.0,3,Hoodi,62.0,62.0,82.02948574842651,-20.02948574842651,401.18029934642067
1400.0,2.0,2.0,2,Iblur Village,68.0,68.0,113.28191488332192,-45.28191488332192,2050.451815500411
1020.0,2.0,1.0,2,Thanisandra,44.5,44.5,59.41341003545858,-14.913410035458583,222.40979888571675
1530.0,3.0,2.0,3,Choodasandra,77.0,77.0,90.9424090330943,-13.942409033094293,194.39076964610933
1140.0,2.0,2.0,2,6th Phase JP Nagar,65.0,65.0,97.57811388109573,-32.57811388109573,1061.3335040496424
1075.0,2.0,1.0,3,Bisuvanahalli,50.0,50.0,45.09509460403735,4.9049053959626505,24.058096943343525
1082.0,2.0,1.0,3,Kambipura,55.0,55.0,51.04961775796305,3.9503822420369517,15.605519858200893
1200.0,3.0,1.0,2,Prasanth Extension,46.14,46.14,77.33413370769375,-31.19413370769375,973.0739777734755
1500.0,1.0,1.0,1,Chikkathoguru,19.5,19.5,37.2056236408322,-17.7056236408322,313.48910851079614
2135.0,3.0,2.0,3,Murugeshpalya,160.0,160.0,100.52626789290588,59.47373210709412,3537.1248107463985
1500.0,3.0,3.0,3,Hormavu,70.0,70.0,85.02180906257166,-15.021809062571663,225.65474751236013
1880.0,3.0,2.0,3,Bannerghatta Road,95.0,95.0,99.87657840497525,-4.876578404975248,23.781016939870938
936.0,2.0,2.0,2,Ashwathnagar,43.0,43.0,49.222132756470145,-6.222132756470145,38.71493603913877
1280.0,2.0,1.0,2,Gopalkrishna Nagar,75.0,75.0,69.64915844209746,5.350841557902541,28.631505377776893
1050.0,2.0,3.0,2,Babusapalaya,45.0,45.0,41.100439553779935,3.8995604462200646,15.20657167372403
1325.0,2.0,1.0,2,Mallasandra,70.0,70.0,60.172306397401556,9.827693602598444,96.58356154655438
2776.0,4.0,2.0,3,Doddaballapur,195.0,195.0,156.4026192206743,38.597380779325704,1489.7578030242612
1531.0,2.0,0.0,3,Padmanabhanagar,75.0,75.0,96.39935342714926,-21.399353427149265,457.932327100045
1260.0,2.0,2.0,2,Bannerghatta Road,70.0,70.0,61.28905352162832,8.710946478371682,75.880588549056
1476.0,3.0,1.0,3,Kasavanhalli,95.0,95.0,97.69042763382411,-2.6904276338241147,7.238400852844424
1512.0,1.0,2.0,2,Doddanakundi Industrial Area 2,65.01,65.01,42.44330890249516,22.566691097504844,509.25554709020435
1485.0,3.0,2.0,3,Green Glen Layout,115.0,115.0,107.40720600325304,7.592793996746963,57.65052067703672
1482.0,2.0,3.0,3,Hennur Road,97.0,97.0,79.39803740704261,17.601962592957392,309.8290871238713
1163.0,2.0,1.0,2,Sector 7 HSR Layout,98.86,98.86,110.03603310415701,-11.176033104157014,124.90371594521346
2000.0,3.0,2.0,3,OLd Gurappanapalya,160.0,160.0,106.15371591057605,53.846284089423946,2899.4223102389506
1352.0,2.0,2.0,2,Prithvi Layout,75.0,75.0,105.09483052886777,-30.094830528867774,905.6988245612719
1152.0,2.0,1.0,2,Electronic City,65.0,65.0,50.31810981328394,14.68189018671606,215.55789945478935
1060.0,2.0,0.0,2,Neeladri Nagar,35.0,35.0,51.53861375385928,-16.53861375385928,273.52574489934335
975.0,2.0,2.0,2,Chikkadunnasandra,50.0,50.0,27.262503202262707,22.737496797737293,516.9937606271137
1150.0,2.0,2.0,2,Ramamurthy Nagar,51.0,51.0,59.76149662551518,-8.761496625515178,76.76382311891386
1645.0,3.0,2.0,3,Hebbal,117.0,117.0,114.02393402051848,2.9760659794815183,8.856968714227289
1141.0,2.0,1.0,2,Babusapalaya,45.9,45.9,45.501887252792514,0.3981127472074846,0.15849375948909053
1355.0,2.0,1.0,3,Banashankari Stage V,61.0,61.0,41.45310355609184,19.54689644390816,382.08116058886947
1070.0,2.0,1.0,2,Electronic City,60.0,60.0,48.347804278703364,11.652195721296636,135.77366512740363
1137.5,2.0,0.0,2,Tumkur Road,48.905,48.905,65.77255463425068,-16.86755463425068,284.51439933943163
1827.0,3.0,3.0,3,Panduranga Nagar,100.0,100.0,95.94319966588931,4.05680033411069,16.457628950840608
1251.0,2.0,1.0,2,Hebbal,88.73,88.73,81.97420797438265,6.755792025617353,45.64072589339502
2072.0,4.0,2.0,3,Thigalarapalya,159.0,159.0,153.76330117589794,5.2366988241020636,27.423014574351935
960.0,2.0,3.0,2,Sahakara Nagar,56.0,56.0,71.9179238009324,-15.9179238009324,253.38029813229016
2270.0,3.0,1.0,3,Benson Town,180.0,180.0,150.16326055003628,29.836739449963716,890.2310210050211
650.0,2.0,0.0,2,NRI Layout,59.0,59.0,47.476068197498044,11.523931802501956,132.80100418871598
1300.0,3.0,2.0,3,Roopena Agrahara,47.0,47.0,89.96421378844563,-42.96421378844563,1845.9236664592618
1300.0,3.0,2.0,3,Kanakpura Road,69.0,69.0,81.7401146049183,-12.740114604918304,162.3105201464527
1305.0,2.0,1.0,3,Banashankari Stage III,59.0,59.0,88.53402242360866,-29.53402242360866,872.2584805182192
2006.0,4.0,2.0,3,Hegde Nagar,196.0,196.0,135.65101495610858,60.34898504389142,3641.99999582783
1170.0,2.0,3.0,2,Hoskote,45.0,45.0,37.410298005254774,7.589701994745226,57.60357636903967
700.0,2.0,1.0,2,Kanakpura Road,40.0,40.0,44.74059660605566,-4.740596606055661,22.47325618134645
1056.0,2.0,2.0,2,Yelenahalli,33.0,33.0,43.87718766648296,-10.87718766648296,118.31321153188904
1097.0,2.0,3.0,2,Dollars Colony,65.0,65.0,41.90846701055139,23.09153298944861,533.2188958027934
1500.0,4.0,3.0,4,Whitefield,200.0,200.0,115.31198448083032,84.68801551916968,7172.059972575124
1182.0,2.0,2.0,2,Hennur Road,82.5,82.5,66.85111008700125,15.648889912998754,244.88775550915418
1059.0,2.0,2.0,2,8th Phase JP Nagar,34.5,34.5,50.77701359919553,-16.277013599195527,264.94117170839615
1315.0,2.0,1.0,3,Panathur,59.1,59.1,79.0823717718212,-19.9823717718212,399.2951816272767
1645.0,3.0,2.0,3,Hebbal,121.0,121.0,114.02393402051848,6.976065979481518,48.66549655007943
1340.0,2.0,1.0,2,Whitefield,77.0,77.0,66.30218940949275,10.697810590507245,114.44315143036897
2462.0,4.0,3.0,4,Begur Road,124.0,124.0,120.29190287188052,3.7080971281194763,13.749984311567909
1700.0,3.0,3.0,3,Kanakpura Road,88.0,88.0,90.24391655609058,-2.243916556090582,5.035161510697418
1500.0,3.0,1.0,3,Anjanapura,121.0,121.0,72.83513460442356,48.16486539557644,2319.854258573997
1109.0,2.0,1.0,2,Panathur,63.0,63.0,67.68664282268807,-4.686642822688071,21.964620947453614
1280.0,2.0,1.0,2,Pragathi Nagar,49.75,49.75,44.64118897516022,5.108811024839781,26.099950087524494
2885.0,3.0,1.0,4,Sarjapur,185.0,185.0,116.77657587835316,68.22342412164684,4654.435598882104
607.0,1.0,1.0,1,Marathahalli,35.0,35.0,30.82699154723909,4.173008452760911,17.41399954681401
1418.0,3.0,2.0,3,Electronic City Phase II,52.47,52.47,68.66622605027658,-16.19622605027658,262.3177382716577
3300.0,4.0,3.0,3,7th Phase JP Nagar,160.0,160.0,164.19224606508067,-4.192246065080667,17.574927070184337
1300.0,2.0,2.0,2,Hebbal Kempapura,102.0,102.0,126.39764087371557,-24.397640873715574,595.2448802027968
1512.0,3.0,1.0,3,Hosa Road,123.0,123.0,90.61106115901607,32.388938840983926,1049.0433592449972
2080.0,2.0,1.0,2,Virat Nagar,150.0,150.0,77.78641196166714,72.21358803833286,5214.802297370051
1365.0,2.0,2.0,3,Kathriguppe,75.08,75.08,73.34849356863582,1.7315064313641813,2.998114521855522
440.0,1.0,0.0,1,Magadi Road,35.0,35.0,21.01443570229231,13.98556429770769,195.59600872531598
1490.0,2.0,2.0,3,Uttarahalli,59.6,59.6,61.03823742489017,-1.4382374248901684,2.0685268903547027
1222.0,2.0,0.0,2,Rajaji Nagar,112.0,112.0,125.63785158507011,-13.63785158507011,185.99099585639928
1152.0,2.0,1.0,2,Electronic City,65.75,65.75,50.31810981328394,15.43189018671606,238.14323473486346
1600.0,3.0,3.0,3,Daadys Gaarden Layout,72.0,72.0,50.528603545553096,21.471396454446904,461.0208657040351
2400.0,3.0,3.0,7,Dasarahalli,150.0,150.0,145.847283265439,4.152716734561011,17.245056277503068
2283.0,4.0,2.0,4,Jakkur,130.0,130.0,148.569049174048,-18.56904917404799,344.80958722821237
975.0,2.0,1.0,2,Chandapura,24.86,24.86,34.161256534989946,-9.301256534989946,86.51337312969318
1100.0,2.0,2.0,2,Amarjyothi Colony,38.0,38.0,30.075278756865217,7.924721243134783,62.801206781391706
1160.0,2.0,2.0,2,Begur Road,42.92,42.92,42.73455445509039,0.18544554490961218,0.03439005012682299
1405.0,2.0,2.0,2,Whitefield,84.5,84.5,66.75657240841515,17.743427591584847,314.82922269781443
1411.0,3.0,1.0,3,Thanisandra,93.04,93.04,92.49849629174514,0.541503708254865,0.29322626605377
1020.0,2.0,1.0,2,NGR Layout,45.0,45.0,50.009066718086544,-5.009066718086544,25.090749386242297
1965.0,3.0,3.0,3,Sarjapur  Road,120.0,120.0,107.45293002948154,12.547069970518464,157.42896484508623
1760.0,2.0,0.0,3,Koramangala,115.0,115.0,133.63151955407832,-18.631519554078324,347.1335208940029
1225.0,2.0,1.0,2,Haralur Road,70.0,70.0,60.834838775972415,9.165161224027585,84.00018026241882
1095.0,3.0,0.0,3,Mathikere,215.0,215.0,126.40982258029186,88.59017741970814,7848.219535255366
1045.0,2.0,1.0,2,AECS Layout,36.58,36.58,52.246242795480185,-15.666242795480187,245.43116332693486
1125.0,2.0,2.0,2,Brookefield,70.0,70.0,67.23729180469985,2.7627081953001493,7.632556572378608
1560.0,3.0,1.0,3,Mysore Road,115.0,115.0,91.06339802493181,23.936601975068186,572.9609141128382
780.0,2.0,1.0,2,Lake City,35.0,35.0,36.845354301599485,-1.8453543015994853,3.4053324984317244
1350.0,2.0,1.0,2,Lakshmipura,110.0,110.0,72.19640908229479,37.80359091770521,1429.1114862732036
2275.0,4.0,2.0,3,Sarjapur  Road,180.0,180.0,133.2532464300334,46.746753569966586,2185.258969331184
1680.0,3.0,1.0,3,Sarjapur  Road,160.0,160.0,102.81980600895395,57.18019399104605,3269.574584853659
750.0,4.0,2.0,4,Akshaya Nagar,62.0,62.0,99.8151092701067,-37.8151092701067,1429.9824891101098
1080.0,2.0,2.0,2,8th Phase JP Nagar,35.0,35.0,51.28160404097835,-16.28160404097835,265.09063014720255
1200.0,2.0,1.0,2,Whitefield,45.0,45.0,62.938253130940566,-17.938253130940566,321.780925389699
1200.0,4.0,3.0,5,Okalipura,120.0,120.0,111.70121137515872,8.29878862484128,68.86989263979501
1842.0,3.0,2.0,3,Badavala Nagar,115.0,115.0,116.96715985352651,-1.9671598535265105,3.869717889326442
1240.0,3.0,2.0,3,Kereguddadahalli,41.0,41.0,56.557169241719976,-15.557169241719976,242.02551481551808
896.0,2.0,1.0,2,Ambalipura,30.13,30.13,76.05932597100141,-45.92932597100142,2109.502984150505
2790.0,4.0,3.0,4,Hebbal,198.0,198.0,164.11877538945933,33.88122461054067,1147.9373811099067
